date,Week Start,Week End,Week Number,Shipment,Week Shipment,Teisyoku,Week Teisyoku,Temp,Week Temp,High Temp,Week High Temp,Low Temp,Week Low Temp,AIRTMP,Week AIRTMP,GLBRAD,Week GLBRAD,GLBRAD_30MIN,Week GLBRAD_30MIN,WNDDIR,Week WNDDIR,WNDSPD,Week WNDSPD,RHUM,Week RHUM,Rain,Week Rain,Status,Week Status,year,week_number,Year,diff_median
2020-02-10,2020/2/9 0:00,2020/2/15 0:00,29,0.0,521110.0,0,0,6.9,67.4,12.7,109.2,1.5,29.0,6.916666667,70.075,159.0,1054.041667,0.29375,1.623333333,218.3333333,1463.916667,1.71875,10.28958333,53.9375,487.3125,0.0,35.5,0,5,2020,7,2020,-39057.0
2020-02-11,2020/2/9 0:00,2020/2/15 0:00,29,1899.0,521110.0,0,0,6.7,67.4,13.0,109.2,-0.7,29.0,7.064583333,70.075,186.8333333,1054.041667,0.335625,1.623333333,179.5,1463.916667,1.083333333,10.28958333,61.83333333,487.3125,0.0,35.5,1,5,2020,7,2020,-39057.0
2020-02-12,2020/2/9 0:00,2020/2/15 0:00,29,1336.0,521110.0,0,0,10.7,67.4,16.7,109.2,4.2,29.0,10.925,70.075,155.3333333,1054.041667,0.308333334,1.623333333,236.3333333,1463.916667,2.5375,10.28958333,69.52083333,487.3125,0.0,35.5,1,5,2020,7,2020,-39057.0
2020-02-13,2020/2/9 0:00,2020/2/15 0:00,29,1292.0,521110.0,0,0,15.5,67.4,22.4,109.2,10.6,29.0,15.66666667,70.075,155.5833333,1054.041667,0.281041667,1.623333333,245.0833333,1463.916667,2.635416667,10.28958333,75.375,487.3125,34.5,35.5,1,5,2020,7,2020,-39057.0
2020-02-14,2020/2/9 0:00,2020/2/15 0:00,29,1792.0,521110.0,0,0,11.9,67.4,17.6,109.2,7.1,29.0,12.54583333,70.075,106.5208333,1054.041667,0.186875,1.623333333,205.3333333,1463.916667,0.63125,10.28958333,82.85416667,487.3125,1.0,35.5,1,5,2020,7,2020,-39057.0
2020-02-15,2020/2/9 0:00,2020/2/15 0:00,29,0.0,521110.0,0,0,10.6,67.4,16.0,109.2,6.2,29.0,11.49375,70.075,104.4583333,1054.041667,0.191041667,1.623333333,235.3125,1463.916667,0.560416667,10.28958333,84.3125,487.3125,0.0,35.5,0,5,2020,7,2020,-39057.0
2020-02-16,2020/2/16 0:00,2020/2/22 0:00,30,1619.0,521110.0,0,0,11.9,71.7,19.3,112.3,7.1,32.4,11.8875,73.1125,42.4375,1094.041667,0.274375,1.592083333,195.0,1400.041667,1.485416667,19.70416667,96.77083333,474.375,41.5,58.5,1,5,2020,7,2020,-39057.0
2020-02-17,2020/2/16 0:00,2020/2/22 0:00,30,1319.0,488768.0,0,0,13.1,71.7,17.4,112.3,7.7,32.4,13.30833333,73.1125,197.5625,1094.041667,0.357708333,1.592083333,235.8333333,1400.041667,6.741666667,19.70416667,51.9375,474.375,0.0,58.5,1,5,2020,8,2020,-48319.0
2020-02-18,2020/2/16 0:00,2020/2/22 0:00,30,0.0,488768.0,0,0,8.0,71.7,13.8,112.3,3.0,32.4,8.054166667,73.1125,203.125,1094.041667,0.365833333,1.592083333,251.2916667,1400.041667,4.329166667,19.70416667,39.4375,474.375,0.0,58.5,0,5,2020,8,2020,-48319.0
2020-02-19,2020/2/16 0:00,2020/2/22 0:00,30,1703.000001,488768.0,0,0,6.9,71.7,14.2,112.3,-0.6,32.4,7.4,73.1125,170.4375,1094.041667,0.341041667,1.592083333,179.375,1400.041667,0.65,19.70416667,65.79166667,474.375,0.0,58.5,1,5,2020,8,2020,-48319.0
2020-02-20,2020/2/16 0:00,2020/2/22 0:00,30,1081.0,488768.0,0,0,8.8,71.7,14.8,112.3,2.2,32.4,9.183333333,73.1125,175.8333333,1094.041667,0.31625,1.592083333,175.9166667,1400.041667,0.995833333,19.70416667,70.95833333,474.375,0.0,58.5,1,5,2020,8,2020,-48319.0
2020-02-21,2020/2/16 0:00,2020/2/22 0:00,30,1344.0,488768.0,0,0,10.3,71.7,16.0,112.3,5.1,32.4,10.38333333,73.1125,194.0,1094.041667,0.357708333,1.592083333,131.2291667,1400.041667,1.739583333,19.70416667,70.0625,474.375,0.0,58.5,1,5,2020,8,2020,-48319.0
2020-02-22,2020/2/16 0:00,2020/2/22 0:00,30,0.0,488768.0,0,0,12.7,71.7,16.8,112.3,7.9,32.4,12.89583333,73.1125,110.6458333,1094.041667,0.194583333,1.592083333,231.3958333,1400.041667,3.7625,19.70416667,79.41666667,474.375,17.0,58.5,0,5,2020,8,2020,-48319.0
2020-02-23,2020/2/23 0:00,2020/2/29 0:00,31,0.0,488768.0,0,0,11.2,63.8,16.3,99.7,4.1,28.9,11.33958333,65.07291667,212.8958333,956.0416667,0.384375,1.547708333,230.2916667,1161.770833,4.9,11.275,45.375,484.2291667,0.0,14.0,0,5,2020,8,2020,-48319.0
2020-02-24,2020/2/23 0:00,2020/2/29 0:00,31,1725.0,370217.0,0,0,8.0,63.8,14.8,99.7,1.3,28.9,8.720833333,65.07291667,211.3125,956.0416667,0.380833333,1.547708333,188.375,1161.770833,0.602083333,11.275,67.52083333,484.2291667,0.0,14.0,1,5,2020,9,2020,-166212.0
2020-02-25,2020/2/23 0:00,2020/2/29 0:00,31,939.0,370217.0,0,0,10.1,63.8,15.6,99.7,3.4,28.9,10.69166667,65.07291667,93.22916667,956.0416667,0.220208333,1.547708333,152.6666667,1161.770833,0.808333333,11.275,68.79166667,484.2291667,0.0,14.0,1,5,2020,9,2020,-166212.0
2020-02-26,2020/2/23 0:00,2020/2/29 0:00,31,824.0,370217.0,0,0,9.9,63.8,11.8,99.7,8.9,28.9,9.75625,65.07291667,32.27083333,956.0416667,0.059583333,1.547708333,77.79166667,1161.770833,1.622916667,11.275,85.8125,484.2291667,1.5,14.0,1,5,2020,9,2020,-166212.0
2020-02-27,2020/2/23 0:00,2020/2/29 0:00,31,812.0,370217.0,0,0,7.2,63.8,14.7,99.7,2.9,28.9,7.360416667,65.07291667,155.9166667,956.0416667,0.286041667,1.547708333,124.7916667,1161.770833,1.322916667,11.275,72.29166667,484.2291667,0.5,14.0,1,5,2020,9,2020,-166212.0
2020-02-28,2020/2/23 0:00,2020/2/29 0:00,31,1063.0,370217.0,0,0,7.4,63.8,12.4,99.7,2.1,28.9,7.3125,65.07291667,153.2083333,956.0416667,0.264166667,1.547708333,204.5833333,1161.770833,1.08125,11.275,67.89583333,484.2291667,0.0,14.0,1,5,2020,9,2020,-166212.0
2020-02-29,2020/2/23 0:00,2020/2/29 0:00,31,0.0,370217.0,0,0,10.0,63.8,14.1,99.7,6.2,28.9,9.891666667,65.07291667,97.20833333,956.0416667,0.172708333,1.547708333,183.2708333,1161.770833,0.9375,11.275,76.54166667,484.2291667,12.0,14.0,0,5,2020,9,2020,-166212.0
2020-03-01,2020/3/1 0:00,2020/3/7 0:00,32,972.0,370217.0,0,0,11.6,72.4,17.2,110.8,6.9,35.5,11.66875,73.74166667,158.8333333,1174.0,0.280833333,1.732708333,165.8125,1004.958333,0.85625,10.36041667,78.22916667,510.0625,0.0,15.0,1,5,2020,9,2020,-166212.0
2020-03-02,2020/3/1 0:00,2020/3/7 0:00,32,1110.0,415111.0,0,0,10.3,72.4,12.7,110.8,9.3,35.5,10.24375,73.74166667,67.72916667,1174.0,0.114791667,1.732708333,78.5625,1004.958333,1.65625,10.36041667,91.0,510.0625,6.5,15.0,1,5,2020,10,2020,-84605.0
2020-03-03,2020/3/1 0:00,2020/3/7 0:00,32,0.0,415111.0,0,0,11.4,72.4,16.7,110.8,6.2,35.5,11.57291667,73.74166667,188.6666667,1174.0,0.338541667,1.732708333,172.0833333,1004.958333,1.0375,10.36041667,75.20833333,510.0625,0.0,15.0,0,5,2020,10,2020,-84605.0
2020-03-04,2020/3/1 0:00,2020/3/7 0:00,32,1367.0,415111.0,0,0,11.0,72.4,16.7,110.8,7.1,35.5,11.09791667,73.74166667,121.5625,1174.0,0.215208333,1.732708333,128.1875,1004.958333,1.11875,10.36041667,84.04166667,510.0625,7.5,15.0,1,5,2020,10,2020,-84605.0
2020-03-05,2020/3/1 0:00,2020/3/7 0:00,32,996.0,415111.0,0,0,10.7,72.4,16.4,110.8,2.5,35.5,10.9375,73.74166667,194.8125,1174.0,0.358333333,1.732708333,228.0,1004.958333,2.522916667,10.36041667,52.97916667,510.0625,1.0,15.0,1,5,2020,10,2020,-84605.0
2020-03-06,2020/3/1 0:00,2020/3/7 0:00,32,1287.0,415111.0,0,0,7.7,72.4,15.7,110.8,-0.5,35.5,8.55,73.74166667,236.5,1174.0,0.425,1.732708333,170.8125,1004.958333,0.916666667,10.36041667,61.22916667,510.0625,0.0,15.0,1,5,2020,10,2020,-84605.0
2020-03-07,2020/3/1 0:00,2020/3/7 0:00,32,0.0,415111.0,0,0,9.7,72.4,15.4,110.8,4.0,35.5,9.670833333,73.74166667,205.8958333,1174.0,0.256666667,1.732708333,61.5,1004.958333,2.252083333,10.36041667,67.375,510.0625,0.0,15.0,0,5,2020,10,2020,-84605.0
2020-03-08,2020/3/8 0:00,2020/3/14 0:00,33,1216.0,415111.0,0,0,8.7,86.8,10.6,121.3,7.8,53.2,8.964583333,87.87083333,47.10416667,1086.083333,0.088333333,1.533541667,46.4375,1028.270833,2.072916667,16.25208333,90.6875,510.2083333,27.0,107.5,1,5,2020,10,2020,-84605.0
2020-03-09,2020/3/8 0:00,2020/3/14 0:00,33,1278.0,408109.0,0,0,15.6,86.8,23.7,121.3,6.3,53.2,15.14583333,87.87083333,235.1666667,1086.083333,0.422291667,1.533541667,88.97916667,1028.270833,1.895833333,16.25208333,71.25,510.2083333,0.0,107.5,1,5,2020,11,2020,-149692.0
2020-03-10,2020/3/8 0:00,2020/3/14 0:00,33,0.0,408109.0,0,0,15.7,86.8,19.3,121.3,13.2,53.2,15.53958333,87.87083333,45.35416667,1086.083333,0.095208333,1.533541667,186.4375,1028.270833,1.50625,16.25208333,90.83333333,510.2083333,54.0,107.5,0,5,2020,11,2020,-149692.0
2020-03-11,2020/3/8 0:00,2020/3/14 0:00,33,1573.0,408109.0,0,0,16.6,86.8,21.0,121.3,11.4,53.2,16.68958333,87.87083333,249.6041667,1086.083333,0.2615625,1.533541667,235.3958333,1028.270833,5.416666667,16.25208333,50.83333333,510.2083333,0.0,107.5,1,5,2020,11,2020,-149692.0
2020-03-12,2020/3/8 0:00,2020/3/14 0:00,33,1058.0,408109.0,0,0,11.2,86.8,17.3,121.3,5.1,53.2,11.4125,87.87083333,239.4375,1086.083333,0.427916667,1.533541667,166.3125,1028.270833,1.075,16.25208333,58.29166667,510.2083333,0.0,107.5,1,5,2020,11,2020,-149692.0
2020-03-13,2020/3/8 0:00,2020/3/14 0:00,33,1492.0,408109.0,0,0,11.9,86.8,18.4,121.3,5.2,53.2,12.52291667,87.87083333,225.8958333,1086.083333,0.416875,1.533541667,223.8333333,1028.270833,2.53125,16.25208333,62.04166667,510.2083333,0.0,107.5,1,5,2020,11,2020,-149692.0
2020-03-14,2020/3/8 0:00,2020/3/14 0:00,33,0.0,408109.0,0,0,7.1,86.8,11.0,121.3,4.2,53.2,7.595833333,87.87083333,43.52083333,1086.083333,0.082916667,1.533541667,80.875,1028.270833,1.754166667,16.25208333,86.27083333,510.2083333,26.5,107.5,0,5,2020,11,2020,-149692.0
2020-03-15,2020/3/15 0:00,2020/3/21 0:00,34,1557.0,408109.0,0,0,8.8,79.7,13.6,123.0,4.6,32.1,8.595833333,81.61041667,220.3125,1700.395833,0.251458334,2.201458333,144.0208333,1537.0,2.63125,19.43333333,67.8125,406.625,0.0,6.5,1,5,2020,11,2020,-149692.0
2020-03-16,2020/3/15 0:00,2020/3/21 0:00,34,1216.0,464448.0,0,0,8.1,79.7,15.6,123.0,2.3,32.1,8.522916667,81.61041667,229.125,1700.395833,0.42,2.201458333,253.375,1537.0,2.225,19.43333333,50.75,406.625,0.0,6.5,1,5,2020,12,2020,-31205.0
2020-03-17,2020/3/15 0:00,2020/3/21 0:00,34,947.0,464448.0,0,0,8.1,79.7,14.8,123.0,-0.3,32.1,7.991666667,81.61041667,238.25,1700.395833,0.438541667,2.201458333,212.1458333,1537.0,2.3375,19.43333333,58.3125,406.625,0.0,6.5,1,5,2020,12,2020,-31205.0
2020-03-18,2020/3/15 0:00,2020/3/21 0:00,34,1767.000001,464448.0,0,0,14.1,79.7,19.5,123.0,9.2,32.1,14.19375,81.61041667,265.1875,1700.395833,0.477083333,2.201458333,242.8125,1537.0,3.595833333,19.43333333,47.22916667,406.625,0.0,6.5,1,5,2020,12,2020,-31205.0
2020-03-19,2020/3/15 0:00,2020/3/21 0:00,34,0.0,464448.0,0,0,13.9,79.7,21.3,123.0,5.7,32.1,14.29583333,81.61041667,201.9791667,1700.395833,0.373958333,2.201458333,231.8541667,1537.0,1.991666667,19.43333333,72.125,406.625,6.5,6.5,0,5,2020,12,2020,-31205.0
2020-03-20,2020/3/15 0:00,2020/3/21 0:00,34,2490.0,464448.0,0,0,14.4,79.7,17.8,123.0,6.8,32.1,14.925,81.61041667,272.2708333,1700.395833,0.432916667,2.201458333,233.8333333,1537.0,4.541666667,19.43333333,51.85416667,406.625,0.0,6.5,1,5,2020,12,2020,-31205.0
2020-03-21,2020/3/15 0:00,2020/3/21 0:00,34,0.0,464448.0,0,0,12.3,79.7,20.4,123.0,3.8,32.1,13.08541667,81.61041667,273.2708333,1700.395833,0.491875,2.201458333,218.9583333,1537.0,2.110416667,19.43333333,58.54166667,406.625,0.0,6.5,0,5,2020,12,2020,-31205.0
2020-03-22,2020/3/22 0:00,2020/3/28 0:00,35,2060.000001,464448.0,0,0,15.4,90.8,22.2,133.0,7.1,42.8,16.02708333,92.73333333,224.9166667,1356.916667,0.398541667,2.450833333,238.375,1310.729167,3.179166667,15.55625,59.08333333,474.9791667,0.0,32.5,1,5,2020,12,2020,-31205.0
2020-03-23,2020/3/22 0:00,2020/3/28 0:00,35,1745.0,543363.0,0,0,11.2,90.8,16.1,133.0,7.1,42.8,11.25208333,92.73333333,138.9791667,1356.916667,0.288125,2.450833333,85.75,1310.729167,2.145833333,15.55625,67.02083333,474.9791667,2.5,32.5,1,5,2020,13,2020,-5881.0
2020-03-24,2020/3/22 0:00,2020/3/28 0:00,35,0.0,543363.0,0,0,9.1,90.8,16.1,133.0,2.6,42.8,9.347916667,92.73333333,280.9166667,1356.916667,0.503125,2.450833333,157.25,1310.729167,1.772916667,15.55625,56.16666667,474.9791667,0.0,32.5,0,5,2020,13,2020,-5881.0
2020-03-25,2020/3/22 0:00,2020/3/28 0:00,35,2365.0,543363.0,0,0,9.7,90.8,16.5,133.0,1.5,42.8,9.65,92.73333333,279.1666667,1356.916667,0.500625,2.450833333,207.5416667,1310.729167,1.30625,15.55625,61.54166667,474.9791667,0.0,32.5,1,5,2020,13,2020,-5881.0
2020-03-26,2020/3/22 0:00,2020/3/28 0:00,35,1576.0,543363.0,0,0,12.8,90.8,19.0,133.0,6.5,42.8,13.12916667,92.73333333,276.9791667,1356.916667,0.497708333,2.450833333,203.6666667,1310.729167,0.96875,15.55625,64.1875,474.9791667,0.0,32.5,1,5,2020,13,2020,-5881.0
2020-03-27,2020/3/22 0:00,2020/3/28 0:00,35,1946.0,543363.0,0,0,13.9,90.8,19.5,133.0,8.4,42.8,14.50833333,92.73333333,44.64583333,1356.916667,0.075,2.450833333,209.9375,1310.729167,2.170833333,15.55625,90.60416667,474.9791667,15.5,32.5,1,5,2020,13,2020,-5881.0
2020-03-28,2020/3/22 0:00,2020/3/28 0:00,35,0.0,543363.0,0,0,18.7,90.8,23.6,133.0,9.6,42.8,18.81875,92.73333333,111.3125,1356.916667,0.187708333,2.450833333,208.2083333,1310.729167,4.0125,15.55625,76.375,474.9791667,14.5,32.5,0,5,2020,13,2020,-5881.0
2020-03-29,2020/3/29 0:00,2020/4/4 0:00,36,1861.0,543363.0,0,0,7.8,84.2,10.7,114.7,5.9,53.4,7.710416667,84.61666667,115.3958333,1239.5,0.207708333,1.767083333,74.1875,980.625,2.733333333,13.49375,86.29166667,535.7708333,56.0,101.5,1,5,2020,13,2020,-5881.0
2020-03-30,2020/3/29 0:00,2020/4/4 0:00,36,1860.0,483473.0,0,0,8.9,84.2,11.9,114.7,6.5,53.4,8.758333333,84.61666667,119.0,1239.5,0.2125,1.767083333,68.85416667,980.625,1.797916667,13.49375,70.375,535.7708333,0.0,101.5,1,5,2020,14,2020,-144450.0
2020-03-31,2020/3/29 0:00,2020/4/4 0:00,36,0.0,483473.0,0,0,10.9,84.2,14.6,114.7,7.6,53.4,11.03958333,84.61666667,86.04166667,1239.5,0.155416667,1.767083333,112.1666667,980.625,0.889583333,13.49375,85.60416667,535.7708333,0.5,101.5,0,5,2020,14,2020,-144450.0
2020-04-01,2020/3/29 0:00,2020/4/4 0:00,36,2097.0,483473.0,0,0,13.4,84.2,15.4,114.7,11.4,53.4,13.25625,84.61666667,71.29166667,1239.5,0.13125,1.767083333,85.0,980.625,1.504166667,13.49375,96.0625,535.7708333,45.0,101.5,1,5,2020,14,2020,-144450.0
2020-04-02,2020/3/29 0:00,2020/4/4 0:00,36,1272.0,483473.0,0,0,15.3,84.2,21.6,114.7,8.8,53.4,15.61458333,84.61666667,295.875,1239.5,0.526666667,1.767083333,211.6666667,980.625,2.4375,13.49375,60.79166667,535.7708333,0.0,101.5,1,5,2020,14,2020,-144450.0
2020-04-03,2020/3/29 0:00,2020/4/4 0:00,36,1838.0,483473.0,0,0,12.8,84.2,19.1,114.7,5.3,53.4,12.87708333,84.61666667,255.8125,1239.5,0.530104167,1.767083333,185.9791667,980.625,1.189583333,13.49375,67.70833333,535.7708333,0.0,101.5,1,5,2020,14,2020,-144450.0
2020-04-04,2020/3/29 0:00,2020/4/4 0:00,36,0.0,483473.0,0,0,15.1,84.2,21.4,114.7,7.9,53.4,15.36041667,84.61666667,296.0833333,1239.5,0.533541667,1.767083333,242.7708333,980.625,2.941666667,13.49375,68.9375,535.7708333,0.0,101.5,0,5,2020,14,2020,-144450.0
2020-04-05,2020/4/5 0:00,2020/4/11 0:00,37,1833.0,483473.0,0,0,13.7,92.9,20.5,135.7,9.4,55.6,13.39791667,79.40625,239.2916667,1747.729167,0.455,2.081458333,138.5833333,1053.541667,1.802083333,8.916666667,65.3125,352.7916667,0.0,0.0,1,5,2020,14,2020,-144450.0
2020-04-06,2020/4/5 0:00,2020/4/11 0:00,37,1643.0,532415.0,0,0,12.4,92.9,18.1,135.7,8.3,55.6,12.36041667,79.40625,303.1875,1747.729167,0.545625,2.081458333,174.6041667,1053.541667,1.089583333,8.916666667,61.77083333,352.7916667,0.0,0.0,1,5,2020,15,2020,-166908.0
2020-04-07,2020/4/5 0:00,2020/4/11 0:00,37,0.0,532415.0,0,0,11.9,92.9,18.7,135.7,5.8,55.6,12.07291667,79.40625,294.125,1747.729167,0.525208333,2.081458333,180.5833333,1053.541667,0.991666667,8.916666667,61.9375,352.7916667,0.0,0.0,0,5,2020,15,2020,-166908.0
2020-04-08,2020/4/5 0:00,2020/4/11 0:00,37,2048.0,532415.0,0,0,14.1,92.9,21.3,135.7,5.4,55.6,14.25416667,79.40625,308.7291667,1747.729167,0.555625,2.081458333,212.5,1053.541667,1.452083333,8.916666667,61.10416667,352.7916667,0.0,0.0,1,5,2020,15,2020,-166908.0
2020-04-09,2020/4/5 0:00,2020/4/11 0:00,37,1515.0,532415.0,0,0,16.0,92.9,21.8,135.7,11.1,55.6,15.4875,79.40625,310.8541667,1747.729167,0.452083334,2.081458333,200.75,1053.541667,2.295833333,8.916666667,47.33333333,352.7916667,0.0,0.0,1,5,2020,15,2020,-166908.0
2020-04-10,2020/4/5 0:00,2020/4/11 0:00,37,1691.0,532415.0,0,0,12.6,92.9,17.5,135.7,7.8,55.6,13.66041667,79.40625,301.1979167,1747.729167,0.452083334,2.081458333,173.6354167,1053.541667,1.790625,8.916666667,51.33333333,352.7916667,0.0,0.0,1,5,2020,15,2020,-166908.0
2020-04-11,2020/4/5 0:00,2020/4/11 0:00,37,0.0,532415.0,0,0,12.2,92.9,17.8,135.7,7.8,55.6,11.83333333,79.40625,291.5416667,1747.729167,0.452083334,2.081458333,146.5208333,1053.541667,1.285416667,8.916666667,55.33333333,352.7916667,0.0,0.0,0,5,2020,15,2020,-166908.0
2020-04-12,2020/4/12 0:00,2020/4/18 0:00,38,1896.0,532415.0,0,0,12.2,88.6,16.9,125.0,9.1,56.1,11.76875,88.65833333,196.8125,1491.770833,0.348541667,2.131875,72.91666667,1002.333333,2.7875,16.94166667,75.95833333,520.1666667,2.5,107.0,1,5,2020,15,2020,-166908.0
2020-04-13,2020/4/12 0:00,2020/4/18 0:00,38,1670.0,600751.0,0,0,10.0,88.6,11.6,125.0,7.8,56.1,10.18958333,88.65833333,70.1875,1491.770833,0.136041667,2.131875,77.95833333,1002.333333,4.852083333,16.94166667,85.77083333,520.1666667,33.5,107.0,1,5,2020,16,2020,-79101.0
2020-04-14,2020/4/12 0:00,2020/4/18 0:00,38,0.0,600751.0,0,0,12.7,88.6,20.0,125.0,5.2,56.1,12.7375,88.65833333,322.2708333,1491.770833,0.579791667,2.131875,182.6666667,1002.333333,1.0875,16.94166667,66.35416667,520.1666667,0.0,107.0,0,5,2020,16,2020,-79101.0
2020-04-15,2020/4/12 0:00,2020/4/18 0:00,38,2616.0,600751.0,0,0,12.9,88.6,21.1,125.0,4.4,56.1,13.66041667,88.65833333,304.7916667,1491.770833,0.549895834,2.131875,197.7083333,1002.333333,1.291666667,16.94166667,62.25,520.1666667,0.0,107.0,1,5,2020,16,2020,-79101.0
2020-04-16,2020/4/12 0:00,2020/4/18 0:00,38,1612.0,600751.0,0,0,13.4,88.6,19.1,125.0,8.4,56.1,13.52291667,88.65833333,286.0416667,1491.770833,0.52,2.131875,112.3125,1002.333333,2.354166667,16.94166667,73.10416667,520.1666667,13.0,107.0,1,5,2020,16,2020,-79101.0
2020-04-17,2020/4/12 0:00,2020/4/18 0:00,38,2046.0,600751.0,0,0,12.8,88.6,17.3,125.0,9.2,56.1,12.42708333,88.65833333,221.6666667,1491.770833,0.379791667,2.131875,116.125,1002.333333,1.397916667,16.94166667,73.6875,520.1666667,3.5,107.0,1,5,2020,16,2020,-79101.0
2020-04-18,2020/4/12 0:00,2020/4/18 0:00,38,0.0,600751.0,0,0,14.6,88.6,19.0,125.0,12.0,56.1,14.35208333,88.65833333,90.0,1491.770833,0.167708333,2.131875,242.6458333,1002.333333,3.170833333,16.94166667,83.04166667,520.1666667,54.5,107.0,0,5,2020,16,2020,-79101.0
2020-04-19,2020/4/19 0:00,2020/4/25 0:00,39,2194.0,600751.0,0,0,16.7,101.4,22.2,133.0,10.9,65.3,16.31666667,100.0583333,314.875,1843.458333,0.568541667,2.211458333,204.4791667,1332.770833,2.120833333,16.32083333,62.91666667,430.5208333,0.0,19.5,1,5,2020,16,2020,-79101.0
2020-04-20,2020/4/19 0:00,2020/4/25 0:00,39,1783.0,673845.0,0,0,12.0,101.4,14.2,133.0,9.7,65.3,11.925,100.0583333,72.45833333,1843.458333,0.116875,2.211458333,141.6666667,1332.770833,1.25625,16.32083333,90.14583333,430.5208333,19.5,19.5,1,5,2020,17,2020,-25258.0
2020-04-21,2020/4/19 0:00,2020/4/25 0:00,39,0.0,673845.0,0,0,16.5,101.4,20.5,133.0,11.1,65.3,16.20625,100.0583333,216.3125,1843.458333,0.385833333,2.211458333,186.75,1332.770833,2.627083333,16.32083333,68.77083333,430.5208333,0.0,19.5,0,5,2020,17,2020,-25258.0
2020-04-22,2020/4/19 0:00,2020/4/25 0:00,39,2385.0,673845.0,0,0,16.2,101.4,19.7,133.0,12.3,65.3,16.1375,100.0583333,285.9791667,1843.458333,0.465416667,2.211458333,194.1458333,1332.770833,3.391666667,16.32083333,42.95833333,430.5208333,0.0,19.5,1,5,2020,17,2020,-25258.0
2020-04-23,2020/4/19 0:00,2020/4/25 0:00,39,1352.0,673845.0,0,0,13.3,101.4,18.7,133.0,8.5,65.3,13.1875,100.0583333,304.2916667,1843.458333,0.545,2.211458333,187.7708333,1332.770833,1.985416667,16.32083333,54.02083333,430.5208333,0.0,19.5,1,5,2020,17,2020,-25258.0
2020-04-24,2020/4/19 0:00,2020/4/25 0:00,39,2007.0,673845.0,0,0,13.0,101.4,18.8,133.0,6.9,65.3,12.87291667,100.0583333,330.75,1843.458333,0.570104167,2.211458333,209.7291667,1332.770833,2.660416667,16.32083333,55.95833333,430.5208333,0.0,19.5,1,5,2020,17,2020,-25258.0
2020-04-25,2020/4/19 0:00,2020/4/25 0:00,39,0.0,673845.0,0,0,13.7,101.4,18.9,133.0,5.9,65.3,13.4125,100.0583333,318.7916667,1843.458333,0.595208333,2.211458333,208.2291667,1332.770833,2.279166667,16.32083333,55.75,430.5208333,0.0,19.5,0,5,2020,17,2020,-25258.0
2020-04-26,2020/4/26 0:00,2020/5/2 0:00,40,2056.0,673845.0,0,0,18.0,122.0,22.4,158.9,13.8,86.2,17.98541667,121.99375,316.5833333,2162.541667,0.571145833,2.353333333,243.1666667,1415.583333,6.041666667,18.43333333,58.22916667,455.125,0.0,0.0,1,5,2020,17,2020,-25258.0
2020-04-27,2020/4/26 0:00,2020/5/2 0:00,40,1838.0,581196.0,0,0,15.9,122.0,20.5,158.9,12.6,86.2,15.6375,121.99375,223.1041667,2162.541667,0.571145833,2.353333333,109.7291667,1415.583333,2.20625,18.43333333,68.58333333,455.125,0.0,0.0,1,5,2020,18,2020,-124223.0
2020-04-28,2020/4/26 0:00,2020/5/2 0:00,40,0.0,581196.0,0,0,15.3,122.0,20.9,158.9,11.2,86.2,14.84583333,121.99375,296.8333333,2162.541667,0.547083333,2.353333333,175.5208333,1415.583333,1.429166667,18.43333333,60.91666667,455.125,0.0,0.0,0,5,2020,18,2020,-124223.0
2020-04-29,2020/4/26 0:00,2020/5/2 0:00,40,2477.0,581196.0,0,0,15.3,122.0,21.1,158.9,8.7,86.2,15.54375,121.99375,338.6875,2162.541667,0.578020833,2.353333333,196.3125,1415.583333,1.466666667,18.43333333,64.10416667,455.125,0.0,0.0,1,5,2020,18,2020,-124223.0
2020-04-30,2020/4/26 0:00,2020/5/2 0:00,40,1628.0,581196.0,0,0,17.5,122.0,24.5,158.9,9.7,86.2,17.61458333,121.99375,338.1458333,2162.541667,0.608958333,2.353333333,202.9583333,1415.583333,1.972916667,18.43333333,67.33333333,455.125,0.0,0.0,1,5,2020,18,2020,-124223.0
2020-05-01,2020/4/26 0:00,2020/5/2 0:00,40,2115.999998,581196.0,0,0,19.6,122.0,24.7,158.9,15.3,86.2,19.58958333,121.99375,310.8333333,2162.541667,0.588541667,2.353333333,239.6041667,1415.583333,3.027083333,18.43333333,66.64583333,455.125,0.0,0.0,1,5,2020,18,2020,-124223.0
2020-05-02,2020/4/26 0:00,2020/5/2 0:00,40,0.0,581196.0,0,0,20.4,122.0,24.8,158.9,14.9,86.2,20.77708333,121.99375,338.3541667,2162.541667,0.60875,2.353333333,248.2916667,1415.583333,2.289583333,18.43333333,69.3125,455.125,0.0,0.0,0,5,2020,18,2020,-124223.0
2020-05-03,2020/5/3 0:00,2020/5/9 0:00,41,2460.0,581196.0,0,0,20.6,132.3,24.3,167.9,18.8,105.4,20.43333333,130.83125,252.0416667,1732.104167,0.468125,2.5025,246.2708333,1291.5,2.733333333,11.75625,69.08333333,507.625,0.0,14.0,1,5,2020,18,2020,-124223.0
2020-05-04,2020/5/3 0:00,2020/5/9 0:00,41,2106.0,777076.0,0,0,19.5,132.3,23.4,167.9,16.9,105.4,19.09791667,130.83125,176.5625,1732.104167,0.2975,2.5025,219.2083333,1291.5,1.045833333,11.75625,88.04166667,507.625,6.0,14.0,1,5,2020,19,2020,-25379.0
